anime,date,score
ピスはめ！,2012年3月16日,5.5
剧场版 窈窕淑女 后篇 ～花之东京大浪漫～,2018年10月19日,5.3
三丽鸥男子,2018年1月6日,5.4
浮気と本気 THE ANIMATION,2020年9月25日,5.4
奇思妙想喜羊羊,2011年7月1日,5.4
真·一骑当千,2022年5月17日,5.5
妈妈活,2022年12月23日,5.3
魔具少女！通,2014年1月15日,5.8
恋爱禁止的世界 OAD,2018年11月16日,5.6
片田舎に嫁いできた○シア娘とHしまくるお話,2017年11月24日,5.7
星空奇迹,2006年7月10日,5.4
偶像梦幻祭,2019年7月7日,5.5
くのいち・咲夜,2011年2月25日,5.2
就算是哥哥只要有爱就没问题对吧,2012年10月5日,5.9
剧场版 关于我转生变成史莱姆这档事 红莲之绊篇,2022年11月25日,5.8
甲铁城的卡巴内利,2016年4月7日,5.9
侦探小队KZ事件簿,2015年10月7日,5.4
むち無知ッ強制成長中っ!!!,2018年7月13日,5.4
斗技场的战姫～另一个故事～,2015年12月4日,5.6
钟之音学园,2003年7月12日,5.1
绝顶火箭,2013年10月18日,5.4
鬼作 令和版,2022年8月26日,5.3
租借女友,2020年7月10日,5.9
终末的女武神Ⅱ 后篇,2023年7月12日,5.7
致深爱你的那个我,2022年10月7日,5.8
喜羊羊与灰太狼之开心方程式,2013年7月26日,4.8
魔法少女育成计划,2016年10月1日,5.9
陰湿オタクにイカれる妹（彼女）,2011年6月24日,5.3
寻找失去的未来,2014年10月4日,5.8
pop子和pipi美的日常 再放送,2021年10月9日,5.6
オークション 闇市場〜美女奴隷〜,2000年12月20日,4.9
异世界魔王与召唤少女的奴隶魔术OMEGA,2021年4月8日,5.9
黑色推销员NEW,2017年4月3日,5.8
Fate/Grand Order -First Order-,2016年12月31日,5.9
红白黑黄 第七季,2019年11月2日,5.7
凌辱女主播,2007年2月9日,4.7
蔚蓝反射 澪,2021年4月9日,5.7
妖怪公寓的优雅日常,2017年7月3日,5.7
青春×机关枪,2015年7月2日,5.8
A站药丸,2017年1月26日,5.0
RS计划 -Rebirth Storage-,2016年6月25日,5.3
BALDR FORCE EXE RESOLUTION,2006年11月10日,5.5
PUI PUI 天竺鼠车车 驾校篇,2022年10月8日,5.7
暗芝居 第三季,2016年1月10日,5.8
第一次的Gal OAD,2017年12月26日,5.6
继母,2005年2月11日,5.3
她去公爵家的理由,2023年4月10日,5.7
关于我转生变成史莱姆这档事 柯里乌斯之梦,2023年11月1日,5.8
雀魂 PONG☆,2022年4月8日,5.8
一杆青空,2021年12月31日,5.8
冰属性男子与酷酷女同事,2023年1月4日,5.8
法兰雀丝卡,2014年7月6日,5.2
Code Geass 亡国的阿基德 第三章「辉芒陨落」,2015年5月2日,5.8
圆交少女~田径部悠希篇~,2016年8月26日,5.6
雨色可可 in Hawaii,2016年10月2日,5.0
关于我女友是个一本正经的碧池这件事 OAD,2018年5月26日,5.7
えろまんが! Hもマンガもステップアップ♪♪,2015年12月25日,5.6
GIRL学。～圣GIRLS²学园～,2020年4月6日,4.7
Fate/EXTRA Last Encore,2018年1月27日,5.9
JKとエロコンビニ店長,2016年2月26日,5.7
绝对纯白 魔法少女,2012年8月12日,5.7
宮崎摩耶大图鉴,2010年11月19日,5.2
Nier: First [Ass]embly,2017年11月28日,4.7
救救草食系的我吧！,2013年6月20日,5.7
羊羊运动会,2008年10月23日,5.7
爱神巧克力 第二季,2017年12月21日,5.6
美熟母,2010年7月9日,5.4
The ガッツ！,2005年2月25日,5.4
心动小房东,2018年5月25日,5.7
黑暗之蓝,2012年4月27日,5.8
战国乙女～桃色Paradox～,2011年4月4日,5.7
神隐之狼,2010年1月7日,5.8
于是我就被叔叔给……,2019年7月26日,5.6
KOWABON,2015年10月3日,5.7
孕ませて青龍君,2011年7月1日,5.5
Vampire,2011年9月16日,5.2
键姬物语,2006年1月3日,5.4
听我的话！催眠女友～奴隶洗脑的中出生活！！～,2015年2月13日,5.7
那年那兔那些事儿,2015年3月5日,5.8
首尔站,2016年8月18日,4.7
爱神巧克力,2015年12月2日,5.8
泥鲸之子们在沙地上歌唱,2017年10月8日,5.8
漂流家园,2022年9月16日,5.8
Diabolus ～鬼哭～,2009年12月25日,5.5
我们的黎明,2022年10月21日,5.0
刻音色,2004年7月30日,5.1
神田川JET GIRLS -从现在起东京女子宣传-,2020年1月16日,5.1
绝命制裁X,2015年4月8日,5.7
钢铁侠,2010年10月1日,5.4
祝福的钟声,2010年7月2日,5.8
戦乙女ヴァルキリー 真章,2006年2月24日,5.3
斗罗大陆 第五季,2021-11-20,5.2
魔法少女沙枝,2006年4月28日,5.2
恋乳ているず THE ANIMATION,2014年5月30日,5.4
京都寺町三条商店街的福尔摩斯,2018年7月9日,5.6
巨乳ドスケベ学園,2018年10月5日,5.5
闪乱神乐,2013年1月6日,5.8
妻が綺麗になったワケ,2019年4月5日,5.6
第一次的看家,2020年12月4日,5.5
仰望天空的少女瞳中的世界,2009年1月13日,5.8
CONNECTED...,2020-12-07,4.9
アノコトイイコト,2015年10月2日,5.5
たゆたゆ,2013年9月27日,5.4
第一小队,2009-05-13,5.6
爆乳母娘,2004年6月11日,5.3
超技舞台,2023年1月4日,5.1
那年那兔那些事儿 第五季,2019年10月1日,5.5
绯弹的亚里亚AA,2015年10月6日,5.8
武装中学生,2011年12月22日,5.6
天华百剑 ～欢迎来到铭治馆！～,2019年10月13日,5.2
政宗君的复仇,2017年1月5日,5.8
喜羊羊与灰太狼之懒羊羊当大厨,2013年12月20日,4.9
女神宿舍的宿管君。,2021年7月14日,5.8
爱上她的理由,2023年4月20日,5.0
肆式青春,2018年8月4日,5.8
名侦探柯南 零的执行人,2018年4月13日,5.8
出云战记,2005年4月2日,5.2
喜羊羊与灰太狼之牛气冲天,2009年1月16日,5.7
目隐都市的演绎者,2014年4月12日,5.8
超级索尼子,2014年1月6日,5.8
御魂 ～忍～,2009年2月25日,5.4
セクフレ幼馴染～処女と童貞は恥ずかしいってみんなが言うから～ THE ANIMATION,2020年5月29日,5.3
熊巫女,2016年4月3日,5.8
学园帅哥,2015-08-28,5.6
临时女友,2014年10月12日,5.7
闪光的夜袭,2010年4月5日,5.6
肉牝R30 ～肉欲に堕ちた牝たち～ THE ANIMATION,2014年10月31日,5.4
かぎろひ～勺景～,2009年9月25日,5.5
魔法少女网站,2018年4月6日,5.8
色彩高校星,2023年4月6日,4.6
Fairy gone 2,2019年10月6日,5.5
兄弟战争,2013年7月2日,5.8
关于唯一能让笨蛋妹妹变聪明的方法只有我的××的事,2016年4月28日,5.7
机器人少女NEO,2018年8月18日,4.7
OZMAFIA!!,2016年7月6日,5.3
新神榜：杨戬,2022年8月19日,5.6
暑假,2013年1月27日,5.4
仙王的日常生活 第四季,2023年12月17日,4.7
天真无邪的乐园,2014年8月29日,5.6
COSPLAY露出研究会,2011年5月27日,5.4
同居する粘液,2023年11月10日,5.1
拯救拉米莉丝,2022年3月19日,5.1
I s 夏日物语,2002年12月9日,5.2
任性HighSpec,2016年4月11日,5.7
红美与郁金香,2015年3月22日,5.3
勇者，辞职不干了,2022年4月5日,5.8
幻变梦境,2021年7月10日,5.4
时间支配者,2017年7月7日,5.3
ISLAND,2018年7月1日,5.8
十万个冷笑话 第三季,2015-12-31,5.7
侧车搭档,2017年10月7日,5.6
鬼神传,2011年4月29日,5.4
圣斗士星矢：黄道十二宫战士,2019年7月19日,4.8
天官赐福 第二季,2023年10月18日,4.7
休假日的坏人先生,2024年1月7日,5.6
魔法少女俺,2018年4月2日,5.8
姦染5～The Daybreak～,2012年10月26日,5.6
熊熊勇闯异世界 Punch!,2023年4月3日,5.7
巨兽防卫企业,2023年10月4日,5.6
击败罪恶！！白领侠,2005年12月31日,5.3
REQUIEM レクイエム,2005年6月25日,5.1
傲娇淫乱少女优,2012年2月17日,5.5
寿司警察,2016年1月6日,5.4
魔术士奥芬的无赖之旅 基姆拉克篇,2021年1月20日,5.2
魔法科高校的劣等生,2014年4月5日,5.8
里亚德录大地,2022年1月5日,5.8
BUST TO BUST－ちちはちちに－,2010年10月15日,5.2
对魔导学园35试验小队,2015年10月7日,5.8
混沌头,2008年10月9日,5.8
战刻夜想曲,2017年10月3日,5.2
BASTARD！！暗黑破坏神 第二部分,2022年9月15日,5.4
缘结熊本,2020年1月6日,5.4
鬼父2 -收获-,2015年1月30日,5.6
即使明天世界终结,2019年1月25日,5.6
ビーチクビーチ～南国乳辱撮影会～,2011年5月27日,5.4
与魔共舞,2015年10月7日,5.6
无法逃离的背叛,2010年4月11日,5.7
実娘（あの子）の代わりに好きなだけ,2020年12月18日,5.1
剧场版 七人魔法使 悠久图书馆与炼金术少女,2017年2月25日,5.7
Muv-Luv Alternative 第二季,2022年10月5日,5.7
青春CUP,2010年1月4日,5.6
幕末摇滚,2014年7月2日,5.5
杀手奶爸,2023年1月6日,5.7
当不成勇者的我，只好认真找工作了。,2013年10月4日,5.8
四季樱,2021年10月9日,5.3
ラブesエム THE ANIMATION,2014年5月30日,5.4
妹天堂,2011年12月9日,5.5
B-PROJECT～鼓动＊Ambitious～,2016年7月2日,5.4
腹黑妹妹控兄记,2011年1月8日,5.8
JUNK LAND THE ANIMATION,2013年11月29日,5.3
洁癖男子！青山君,2017年7月2日,5.6
R15,2011年7月9日,5.8
晶码战士,2010年,5.1
背德妻,2005年12月25日,5.3
蛊惑之刻,2011年10月28日,5.7
因为太怕痛就全点防御力了。2,2023年1月11日,5.8
Implicity,2017年9月22日,5.4
Ragnastrike Angels,2016年4月2日,5.6
戦乙女ヴァルキリーG ～戦乙女達の黄昏～,2012年7月20日,5.4
现实主义勇者的王国再建记 第二部,2022年1月8日,5.8
偶像大师 闪耀色彩,2024年4月5日,5.3
温泉幼精箱根酱,2015年10月4日,5.7
名媛女友,2012年4月20日,5.2
少女戦機 ブレインジャッカー,2011年4月1日,5.3
魔乳秘剑帖,2011年7月10日,5.7
欢迎来到实力至上主义教室 第二季,2022年7月4日,5.8
働くオトナの恋愛事情 THE ANIMATION,2016年12月22日,5.4
恶魔的新娘 兰之组曲,1988年10月5日,5.1
猪猪侠之魔幻猪猡纪,2006年,5.4
奥様は元ヤリマン,2014年2月28日,5.4
12岁。小小的胸口心跳加速,2016年4月4日,5.7
精灵使的剑舞,2014年7月14日,5.8
可爱过头大危机,2023年4月7日,5.6
自宅警備員2,2020年03月27日,5.6
PeroPero☆老师,2014年6月13日,5.4
息子の友達に犯されて,2009年3月13日,5.3
双星之阴阳师,2016年4月6日,5.8
真・燐月,2008年11月25日,5.4
舞兵器舞乱伎,2016年1月9日,5.7
雷加利亚三圣星,2016年7月7日,5.7
在异世界迷宫开后宫,2022年7月6日,5.8
除魔维纳斯,2007年1月11日,5.4
巨乳令嬢MC学園,2017年2月24日,5.5
かぎろひ～勺景～ Another,2017年10月27日,5.5
ツンえむ！ ～ぎゅっと縛って指導して～ THE ANIMATION,2018年4月27日,5.3
悦楽の胤 THE ANIMATION,2015年4月3日,5.4
Chu（治癒）してあげちゃう,2013年2月22日,5.5
ふくびき!トライアングル～双葉はあたふた～♥～,2015年3月27日,5.5
伊藤润二《狂热集》,2023年1月19日,5.7
立花馆恋爱三角铃,2018年4月3日,5.7
大江戸四十八手 ふぉうてぃえいと,2007年9月28日,5.0
梵蒂冈奇迹调查官,2017年7月7日,5.6
NEKOPARA OVA,2017年12月22日,5.7
好色上班族,2022年2月25日,5.3
通灵王,2021年4月1日,5.6
シコやかなるときもハメるときも,2020年11月20日,5.1
恋研！~我们变成动画啦！~,2012年3月1日,5.3
东京复仇者 圣夜决战篇,2023年1月7日,5.6
魇骑夜谈,2023年9月29日,4.7
怪兽 一百三情飞龙侍极,2024年1月21日,5.4
熊熊勇闯异世界,2020年10月7日,5.8
美味派对♡光之美少女,2022年2月6日,5.4
奇异贤伴 黑色天使 第2部分,2024年1月8日,5.6
催眠麦克风 第二季,2023年10月6日,4.8
宇宙警探elDLIVE,2017年1月8日,5.5
兽欲之家,2015年4月24日,5.5
我的青春恋爱物语果然有问题 完 OVA,2023年4月27日,5.7
3D彼女,2018年4月3日,5.7
炎の孕ませもっと！発育っ！身体測定2 THE ANIMATION,2015年11月27日,5.4
终结的炽天使 OAD,2016年5月2日,5.6
新妹魔王的契约者,2015年1月7日,5.8
妹妹恋人,2005年5月8日,5.5
冰堂伊吹～完美的伊吹会长是拘束抖M的原因～,2015年7月31日,5.5
貴方ハ私ノモノ -ドS彼女とドM彼氏-,2017年4月28日,5.5
夜這いする七人の孕女,2014年11月21日,5.3
魔鬼恋人,2013年9月16日,5.7
爸爸活！,2021年12月24日,5.3
狗与剪刀的正确用法,2013年7月1日,5.8
机器人妈妈,2015年3月22日,5.2
继母的拖油瓶是我的前女友,2022年7月6日,5.8
子作り妊活部！,2023年11月10日,4.5
那年那兔那些事儿 第四季,2017年6月30日,5.5
大神小姐想被吃掉,2020年9月6日,5.5
大雪海的卡纳 星之贤者,2023年10月13日,5.5
东京喰种√A,2015年1月8日,5.8
JK极限交尾 ～爱意肉穴亲密相奸～,2022年6月24日,5.3
名侦探柯南 第11位前锋,2012年4月14日,5.8
家里蹲吸血姬的苦闷,2023年10月7日,5.8
非枪人生,2019年10月10日,5.7
真・秘汤巡游,2013年8月30日,5.5
因为不是命中注定的同伴而被赶出了勇者的队伍、从此以后过上了悠闲的隐居生活,2021年10月6日,5.8
伽利略少女,2013年10月10日,5.7
IS2 OVA 一夏的回忆,2013年10月30日,5.7
暗芝居 第七季,2019年7月7日,5.5
最近，妹妹的样子有点怪？,2014年1月4日,5.7
今夜呼叫我,1986年7月28日,5.0
喜羊羊与灰太狼之竞技大联盟,2012年6月30日,4.7
我，要成为双马尾,2014年10月9日,5.8
圣斗士星矢Ω,2012年4月1日,5.7
京四郎和永远的天空,2007年1月5日,5.5
冤罪,2004年4月23日,5.4
邪神与厨二病少女【世纪末篇】,2023年12月26日,5.6
猥亵导弹,2013年8月30日,5.4
ワルキューレ調教・ザーメンタンクの戦乙女10人姉妹,2009年12月25日,5.3
时光代理人 第二季,2023年7月14日,5.7
东方少年 第二季,2022年7月11日,5.1
ALICE or ALICE,2018年4月4日,5.7
扩张少女系Trinary,2017年4月12日,4.9
装甲娘战机,2021年1月6日,5.4
庙不可言,2023年7月8日,5.7
どんぶり家族,2006年6月9日,4.6
到了30岁还是处男，似乎会变成魔法师,2024年1月10日,5.4
不良にハメられて受精する巨乳お母さん THE ANIMATION,2013年5月31日,5.5
魔鬼恋人 第二季,2015年9月23日,5.5
彩绿,2022年1月4日,5.5
兄嫁,2004年10月8日,5.2
大人的防具店（里面）,2019年3月6日,5.3
COLORs,2023年3月24日,5.6
16bit的感动 ANOTHER LAYER,2023年10月4日,5.8
邻人似银河,2023年4月8日,5.7
背德的境界,2021年1月29日,5.3
至高之牌,2023年1月9日,5.6
魔力家族 -La storia della Arcana Famiglia-,2012年7月1日,5.7
圣洁天使,2016年7月9日,5.6
白砂糖战士,2014年1月14日,4.8
核爆默示录,2013年10月2日,5.7
我的逆天神器,2018年4月26日,4.7
ボクの弥生さん,2015年2月27日,5.4
娘ワレモノ THE ANIMATION,2015年12月4日,5.4
YU-NO,1998年10月23日,5.3
黑之召唤士,2022年7月9日,5.7
水晶之焰,2008年4月8日,5.1
天狼 Sirius the Jaeger,2018年7月12日,5.7
医辱,2006年7月14日,4.8
HUMAN LOST 人间失格,2019年10月22日,5.2
捡走被人悔婚的千金，教会她坏坏的幸福生活,2023年10月4日,5.6
盾之勇者成名录,2019年1月9日,5.7
夫妻交欢～回不去的夜晚～,2023年7月2日,5.5
被黑暗笼罩的村子 The Animation,2022年3月25日,5.3
冰雪极境,2023年2月2日,4.5
勇者死了！,2023年4月6日,5.7
终结的炽天使 名古屋决战篇,2015年10月10日,5.7
我老婆是学生会长 小剧场  第二季,2016年10月2日,4.8
奈奈与薰的SM日记,2011年3月29日,5.5
数码宝贝大冒险 tri. 第三章「告白」,2016年9月24日,5.6
ONE～辉之季节～,2001年8月10日,5.5
森林里的熊先生、冬眠中。,2022年7月3日,4.8
淫母,2005年7月29日,5.2
乌托邦,2016-03-19,4.6
我叫白小飞,2015年4月16日,5.5
豚姫様,2011年8月26日,4.9
最弱无败神装机龙,2016年1月11日,5.7
机动奥特曼 第二季,2022年4月14日,5.6
WIXOSS DIVA(A)LIVE,2021年1月8日,5.2
ファイティング オブ エクスタシー,2011年2月25日,5.0
电波教师,2015年4月4日,5.6
JKと淫行教師4,2011年5月27日,5.5
色情医师,2022年1月28日,5.3
ハンプバング!,2012年8月17日,5.1
式守同学不只可爱而已,2022年4月9日,5.7
光明之心-幸福的面包,2012年4月12日,5.6
村又的秘密,2020年7月17日,5.0
青春水球社,2015年10月6日,5.4
Rewrite,2016年7月2日,5.7
DEEMO 樱花之音 -你奏响的音乐，如今依旧回荡- I still hear the sound of your piano,2022年2月25日,5.2
对魔忍阿莎姬2,2015年10月30日,5.4
BASTARD！！暗黑破坏神,2022年6月30日,5.5
来冲浪吧！！美少年！！,2021年1月11日,4.9
东京复仇者 天竺篇,2023年10月3日,5.4
雨色可可 side G,2019年1月8日,5.3
雄狮少年,2021年12月17日,5.6
ラブリデイ～僕と彼女の七日間～,2012年3月23日,4.9
Fate/Grand Order -MOONLIGHT/LOSTROOM-,2017年12月31日,5.7
群青的号角,2022年4月2日,5.3
卡利古拉,2018年4月8日,5.7
在世界尽头咏唱恋曲的少女YU-NO,2019年4月2日,5.7
マドンナ ～完熟ボディCollection～,2014年8月1日,5.1
如果她的旗帜被折断了,2014年4月6日,5.7
妹とその友人がエロすぎて俺の股間がヤバイ,2016年10月28日,5.4
恋爱暴君,2017年4月6日,5.7
らぶコロン,2014年7月25日,5.3
川越男子合唱团,2023年10月9日,4.6
骑士战场,2007年10月7日,5.5
肢体洗,2003年6月27日,5.2
梦充夜,2023年5月7日,5.0
圣斗士星矢 圣斗少女翔,2018年12月24日,4.8
麻雀酒店,2013年4月9日,5.3
秘宝之国,2021年4月16日,4.5
逆转裁判,2016年4月2日,5.7
盾之勇者成名录 第三季,2023年10月6日,5.6
一求乳魂,2017年10月20日,5.3
JKとエロ議員センセイ,2012年9月28日,5.5
金刚狼,2011年1月7日,4.9
Paradox Live THE ANIMATION,2023年10月3日,5.3
星游记之风暴法米拉,2017年8月11日,5.5
Newmanoid CAM～キャム＝キャスティン～,2010年5月19日,4.8
おっぱインフィニティ∞! THE ANIMATION,2014年1月31日,5.3
铁路浪漫谭 第二季,2023年10月5日,5.0
英雄传说 空之轨迹,2011年11月25日,5.6
弩级战队HXEROS,2020年7月3日,5.7
成年人不懂如何恋爱！,2020年10月4日,5.2
地狱幼稚园,2013年1月8日,5.2
青鬼 剧场版,2017-02-11,4.7
少女们向荒野进发,2016年1月7日,5.7
淫行老师的催眠性生活指导录,2022年4月1日,5.3
假面Noise,2017年4月11日,5.5
弹丸论破3 -The End of 希望之峰学园- 希望篇,2016年9月29日,5.7
魂链,2006年4月1日,5.4
ネトラレ ～田辺優香の独白～,2010年9月15日,5.1
Fate/Grand Order -终局特异点 冠位时间神殿所罗门-,2021年7月30日,5.6
代号Qualidea,2016年7月9日,5.6
飞翔吧！战机少女,2019年1月10日,5.5
维纳斯计划 CLIMAX,2015年7月12日,4.7
神田川JET GIRLS,2019年10月8日,5.5
