rank,anime,date,score
545,剧场版 吹响！悠风号～欢迎来到北宇治高中吹奏乐部～,2016年4月23日,7.7
546,Go! Princess 光之美少女,2015年2月1日,7.8
547,齐木楠雄的灾难,2016年7月10日,7.7
548,天书奇谭,1983年,7.7
549,探险活宝 第八季,2016年3月26日,8.0
550,监狱兔 第四季,2011年3月1日,7.7
551,灌篮高手,2022年12月3日,7.7
552,剑风传奇 黄金时代篇II 多尔多雷攻略,2012年6月23日,7.7
553,偶像活动！ 10th STORY ～通往未来的STARWAY～,2023年1月20日,8.2
554,草莓棉花糖 OVA 第2期,2009年1月23日,7.7
555,飞出个未来 第3季,2001年1月21日,8.0
556,牧笛,1963年,7.9
557,黄金神威 第四季,2022年10月3日,7.7
558,进击的巨人 最终季 完结篇 前篇,2023年3月3日,7.7
559,探险活宝 第五季,2012年11月12日,7.9
560,高智能方程式：ZERO,1994年4月1日,7.7
561,花田少年史,2002年10月1日,7.7
562,剧场版 空之境界 未来福音 extra chorus,2013年9月28日,7.7
563,进击的巨人 最终季,2020年12月6日,7.7
564,铁臂阿童木,1963年1月1日,7.7
565,第一神拳 New Challenger,2009年1月6日,7.8
566,刀语,2010年1月25日,7.7
567,探险活宝 第七季,2015年11月2日,8.0
568,小魔女学园,2017年1月8日,7.7
569,悠哉日常大王 OAD,2014年7月23日,7.7
570,甲贺忍法帖,2005年4月12日,7.7
571,南家三姐妹 我回来了,2013年1月5日,7.7
572,剧场版 空之境界 俯瞰风景3D,2013年7月13日,7.8
573,Little Busters! 〜Refrain〜,2013年10月5日,7.7
574,南方公园 第11季,2007年3月7日,7.8
575,飞屋环游记,2009年5月29日,7.7
576,和巴什尔跳华尔兹,2008年5月13日,7.8
577,疯狂动物城,2016年3月4日,7.7
578,忏・再见绝望先生 番外地,2009年11月17日,7.7
579,飞跃巅峰2！剧场版,2006年10月1日,7.7
580,向阳素描×☆☆☆,2010年1月7日,7.7
581,鲁邦三世 第二期,1977年10月3日,7.8
582,南家三姐妹,2007年10月7日,7.7
583,飞出个未来 第7季,2012年6月20日,7.9
584,好想告诉你 第二季,2011年1月4日,7.7
585,异世界舅舅,2022年7月6日,7.7
586,路人女主的养成方法 Fine,2019年10月26日,7.7
587,你看起来很好吃,2010年10月16日,7.7
588,水星领航员 The CREPUSCOLO,2021年3月5日,7.7
589,来自深渊 启程之拂晓,2019年1月4日,7.7
590,银河英雄传说 我的征途是星辰大海,1988年2月6日,7.8
591,只有我不存在的城市,2016年1月7日,7.7
592,成龙历险记 第二季,2001年9月8日,7.7
593,青兰圆舞曲,1991年7月14日,7.8
594,碧蓝之海,2018年7月13日,7.7
595,搞笑漫画日和＋,2010年1月4日,7.7
596,银河英雄传说 Die Neue These 策谋 第3章,2022年11月25日,7.7
597,隐瞒之事,2020年4月2日,7.7
598,犬夜叉,2000年10月16日,7.7
599,银河铁道999 剧场版,1979年8月4日,7.7
600,最终幻想VII：降临之子,2005年9月14日,7.7
601,末日时在做什么？有没有空？可以来拯救吗？,2017年4月11日,7.7
602,海绵宝宝 第二季,2000年11月2日,7.7
603,数码宝贝大冒险 滚球兽的诞生,1999年3月6日,7.7
604,灰羽联盟,2002年10月9日,7.7
605,四叠半时光机布鲁斯,2022年9月14日,7.7
606,美妙天堂,2014年7月5日,7.8
607,茄子·安达卢西亚之夏,2003年7月26日,7.7
608,少女与战车,2012年10月8日,7.6
609,银河英雄传说外传 螺旋迷宫,1999年12月24日,7.8
610,剧场版 Fate/stay night [Heaven's Feel] I.presage flower,2017年10月14日,7.6
611,南方公园 第13季,2009年3月11日,7.8
612,城市猎人,1987年4月6日,7.7
613,银河英雄传说 Die Neue These 激突 第3章,2022年5月13日,7.7
614,江户盗贼团五叶,2010年4月15日,7.7
615,东方梦想夏乡,2008年12月30日,7.7
616,我们仍未知道那天所看见的花的名字。,2011年4月14日,7.6
617,幸福小镇 春岛篇,2012年5月26日,7.7
618,ReLIFE,2016年7月1日,7.6
619,来来猫 第二季,2010年7月3日,7.7
620,×××HOLiC 春梦记,2009年2月17日,7.7
621,电影 为美好的世界献上祝福！红传说,2019年8月30日,7.6
622,境界触发者 第二季,2021年1月9日,7.7
623,银河英雄传说 Die Neue These 策谋 第2章,2022年10月28日,7.7
624,JOJO的奇妙冒险 幻影血脉,2007年2月17日,7.6
625,NO GAME NO LIFE 游戏人生,2014年4月9日,7.6
626,飞跃巅峰！剧场版,2006年10月1日,7.7
627,向阳素描×365 特别篇,2009年10月17日,7.7
628,夜晚的水母不会游泳,2024年4月6日,7.6
629,全金属狂潮,2002年1月15日,7.6
630,少女与战车 最终章 第3话,2021年3月26日,7.7
631,少年正义联盟 第二季,2012年4月28日,7.9
632,ReLIFE 完结篇,2018年3月21日,7.6
633,樱兰高校男公关部,2006年4月4日,7.6
634,凡人修仙传 新年番,2023年11月25日,7.8
635,好想告诉你,2009年10月6日,7.6
636,进击的巨人 最终季 Part.2,2022年1月9日,7.6
637,猫汤,2001年2月21日,7.6
638,精灵宝可梦 钻石&珍珠,2006年9月28日,7.7
639,星界的战旗II,2001年7月11日,7.7
640,特别篇 吹响！悠风号～合奏比赛～,2023年8月4日,7.6
641,银河英雄传说 Die Neue These 激突 第2章,2022年4月1日,7.7
642,超时空要塞7,1994年10月16日,7.6
643,摇曳百合,2011年7月4日,7.6
644,×××HOLiC 仲夏夜之梦,2005年8月20日,7.6
645,北斗神拳,1984年10月4日,7.7
646,请问您今天要来点兔子吗？BLOOM,2020年10月10日,7.6
647,网球娇娃 剧场版,1979年9月8日,7.8
648,传说巨神伊迪安,1980年5月8日,7.7
649,异兽魔都,2020年1月12日,7.6
650,鲁邦三世 -名为峰不二子的女人-,2012年4月4日,7.6
651,食灵-零-,2008年10月5日,7.6
652,Re：从零开始的异世界生活 新编集版,2020年1月1日,7.6
653,南方公园 第12季,2008年3月12日,7.8
654,剧场版 空之境界,2013年7月5日,7.6
655,幻想嘉年华,2011年8月14日,7.6
656,蜡笔小新 呼风唤雨！夕阳下的春日部男孩,2004年4月17日,7.7
657,希德尼娅的骑士 编织爱的行星,2021年6月4日,7.6
658,哆啦A梦：新·大雄与铁人兵团,2011年3月5日,7.6
659,原罪的卡辛,2008年10月2日,7.7
660,秀逗魔导士TRY,1997年4月4日,7.6
661,高达创形者 再起 2nd Season,2020年4月9日,7.6
662,此时此刻的我,1999年10月14日,7.6
663,DARKER THAN BLACK -黑之契约者- 外传,2010年1月27日,7.6
664,为美好的世界献上祝福！ 第二季,2017年1月11日,7.6
665,向阳素描×☆☆☆ 特别篇,2010年10月27日,7.6
666,剑风传奇 黄金时代篇I 霸王之卵,2012年2月4日,7.6
667,来来猫,2009年7月5日,7.7
668,来玩游戏吧,2018年7月8日,7.6
669,钻石王牌 第二季,2015年4月6日,7.7
670,校园迷糊大王 一学期补习,2005年12月22日,7.6
671,了不起的狐狸爸爸,2009-10-25,7.7
672,空中秋千,2009年10月15日,7.6
673,探险活宝 第一季,2010年4月5日,7.7
674,起风了,2013年7月20日,7.6
675,机动战士高达00,2007年10月6日,7.6
676,小魔女学园,2013年3月2日,7.6
677,名侦探柯南,1996年1月8日,7.6
678,圣战士登拜因,1983年2月5日,7.7
679,迷糊餐厅 第二季,2011年10月1日,7.6
680,幻想万华镜 春雪异变之章,2011年8月13日,7.6
681,魔法少女奈叶 The MOVIE 1st,2010年1月23日,7.6
682,齐木楠雄的灾难 第二季,2018年1月16日,7.6
683,星界的战旗III,2005年8月26日,7.7
684,巴克·亚罗,2021年1月8日,7.6
685,夏目友人帐 陆,2017年4月11日,7.6
686,少年正义联盟 第一季,2011年1月7日,7.8
687,歌剧少女！！,2021年7月3日,7.6
688,飞出个未来 第4季,2002年2月10日,7.9
689,风人物语,2004年9月11日,7.6
690,浪客剑心,1996年1月10日,7.6
691,高智能方程式：SAGA,1996年8月1日,7.7
692,夏目友人帐 伍,2016年10月4日,7.6
693,不可思议的教室,2005年7月3日,7.6
694,夏目友人帐 曾几何时下雪之日,2014-02-05,7.6
695,机动战士高达UC,2010年3月12日,7.6
696,宇宙战舰大和号2199 第四章「银河边境的攻防」,2013年1月12日,7.7
697,兽爪,2006年8月5日,7.6
698,为美好的世界献上祝福！,2016年1月13日,7.6
699,乱马1/2,1989年4月15日,7.6
700,忍者杀手 特别编辑版,2016年4月2日,7.6
701,妄想学生会＊,2014年1月4日,7.6
702,明日同学的水手服,2022年1月8日,7.6
703,CLANNAD ～AFTER STORY～另一个世界 杏篇,2009年5月24日,7.6
704,超时空要塞 Dynamite 7,1997年12月18日,7.7
705,电影 拥抱！光之美少女♡光之美少女 All Stars Memories,2018年10月27日,7.7
706,小林家的龙女仆S,2021年7月7日,7.6
707,约定的梦幻岛,2019年1月10日,7.6
708,西蒙,2006年4月3日,7.6
709,海洋之歌,2014-09-06,7.6
710,暗杀教室 第二季,2016年1月7日,7.6
711,荒川爆笑团2,2010年10月3日,7.6
712,向山进发 回忆的礼物,2017年10月28日,7.6
713,某科学的超电磁炮T,2020年1月10日,7.6
714,樱桃小丸子,1995年1月8日,7.6
715,昭和元禄落语心中 OAD,2015年3月6日,7.6
716,女高中生的无所事事,2019年7月5日,7.6
717,编舟记,2016年10月13日,7.6
718,小马宝莉：友谊就是魔法 第六季,2016年3月26日,7.7
719,心灵奇旅,2020年12月25日,7.6
720,棋魂特别篇 迈向北斗杯之路,2004年1月3日,7.6
721,雾山五行,2020年7月26日,7.6
722,钻石王牌,2013年10月6日,7.6
723,银魂.,2017年1月8日,7.6
724,南方公园 第1季,1997年8月13日,7.6
725,南方公园 第18季,2014年9月24日,7.7
726,向山进发 第二季,2014年7月9日,7.6
727,小魔女学园 魔法游行,2015年10月9日,7.6
728,父与女,2001年5月27日,7.6
729,高智能方程式：Cyber Formula 11,1992年11月1日,7.6
730,妄想学生会 OAD,2011年4月15日,7.6
731,Love Live! 虹咲学园校园偶像同好会,2020年10月3日,7.6
732,岁月的童话,1991年7月20日,7.6
733,第四届东方M-1漫才大赛,2009年12月29日,7.6
734,拾荒者统治,2023年10月19日,7.6
735,摸索吧！部活剧 再来一个,2014年1月11日,7.6
736,犬夜叉 完结篇,2009年10月3日,7.6
737,雾山五行 犀川幻紫林,2023年7月26日,7.6
738,他和她的故事,1998年10月2日,7.6
739,鲁邦三世 次元大介的墓标,2014年6月21日,7.6
740,剧场版 花开伊吕波 HOME SWEET HOME,2013年3月9日,7.6
741,排球少年 TO THE TOP,2020年1月10日,7.6
742,银河英雄传说 Die Neue These 星乱 第3章,2019年11月29日,7.6
743,罗德斯岛战记,1990年6月30日,7.6
744,萤火虫之墓,1988年4月16日,7.6
745,别当欧尼酱了！,2023年1月5日,7.6
746,翼·年代记 东京默示录,2007年11月16日,7.6
747,高达创战者,2013年10月7日,7.6
748,大雄与奶奶的回忆,2000年3月11日,7.8
749,甜甜私房猫 第二季,2009年3月30日,7.6
750,第一神拳 Rising,2013年10月5日,7.7
751,南方公园 第10季,2006年3月26日,7.7
752,马男波杰克6 上,2019年10月25日,7.8
753,MEGALO BOX,2018年4月5日,7.6
754,间之楔,1992年8月1日,7.6
755,恶魔阿萨谢尔在召唤你,2011年4月8日,7.6
756,新干线变形机器人,2018年1月6日,7.8
757,危险调查员,1998年10月5日,7.7
758,小蝌蚪找妈妈,1960年,7.6
759,摇曳百合 3☆High!,2015年10月5日,7.6
760,哆啦A梦：大雄与铁人兵团,1986年3月15日,7.6
761,蝙蝠侠 黑暗骑士归来（上）,2012年9月25日,7.6
762,电影 Heart Catch 光之美少女！超级时尚秀在花之都...真的吗！？,2010年10月30日,7.6
763,小魔女DoReMi ♯,2000年2月6日,7.6
764,阿凡提的故事,1979年9月17日,7.6
765,死神 千年血战篇-诀别谭-,2023年7月8日,7.6
766,龙珠改,2009年4月5日,7.6
767,逮捕令 OVA,1994年9月24日,7.6
768,RE:cycle of the PENGUINDRUM [后篇] 我爱你,2022年7月22日,7.6
769,玻璃假面,2005年4月5日,7.6
770,精神分裂症,2008年,7.6
771,春之觉醒,2006年8月27日,7.7
772,南方公园 第7季,2003年3月19日,7.7
773,玩具总动员3,2010-06-16,7.6
774,天才麻将少女,2009年4月5日,7.6
775,逮捕令,1996年10月5日,7.6
776,横滨购物纪行,1998年5月21日,7.6
777,哆啦A梦回来了,1998年3月7日,7.7
778,星界的战旗,2000年4月14日,7.6
779,向阳素描×SP,2011年10月29日,7.6
780,银河英雄传说外传 千亿的星辰、千亿的光芒,1998年9月26日,7.7
781,平家物语,2022年1月12日,7.6
782,偶像活动 第一年,2012年10月8日,7.6
783,境界线上的地平线 第二季,2012年7月7日,7.6
784,红白黑黄 第二季,2014年7月24日,7.6
785,血界战线 & BEYOND,2017年10月7日,7.6
786,东之伊甸,2009年4月9日,7.5
787,To Heart,1999年4月1日,7.6
788,RWBY Volume 1-3: The Beginning,2017年7月7日,7.6
789,银翼杀手：2022大断电,2017年9月27日,7.6
790,荒川爆笑团,2010年4月4日,7.5
791,翼神传说,2002年1月21日,7.6
792,探险活宝 第二季,2010年10月11日,7.7
793,剧场版 空之境界 Remix,2009年3月14日,7.6
794,向阳素描,2007年1月11日,7.5
795,飞翔的魔女,2016年4月9日,7.6
796,电影 光之美少女 All Stars DX3 传达到未来！连结世界☆彩虹之花！,2011年3月19日,7.6
797,贤治之春,1996年12月14日,7.6
798,超兽武装之勇者无惧,2011年11月11日,7.6
799,擅长捉弄的高木同学 剧场版,2022年6月10日,7.6
800,现视研 OVA,2006年12月22日,7.5
801,宝可梦 地平线,2023年4月14日,7.6
802,避难所,2016年10月18日,7.5
803,灌篮高手 全国制霸吧！樱木花道,1994年8月20日,7.6
804,剧场版 精灵宝可梦：超梦的逆袭,1998-07-18,7.5
805,剧场版 紫罗兰永恒花园,2020年9月18日,7.5
806,借东西的小人阿丽埃蒂,2010年7月17日,7.6
807,希尔达 第一季,2018年9月21日,7.7
808,王者天下 第三季,2020年4月5日,7.6
809,天使的心跳！,2010年4月2日,7.5
810,妄想学生会＊ OAD,2014年5月16日,7.6
811,Re：从零开始的异世界生活 第二季 后半部分,2021年1月6日,7.5
812,变形金刚G1,1984年9月17日,7.6
813,某科学的超电磁炮S,2013年4月12日,7.5
814,机动战士高达 雷霆宙域,2015年12月25日,7.5
815,迷糊餐厅,2010年4月4日,7.5
816,轻拍翻转小魔女,2016年10月6日,7.5
817,甜梦猫,2020年4月5日,7.6
818,平稳世代的韦驮天们,2021年7月22日,7.5
819,奔向地球,2007年4月7日,7.6
820,NHK15个动画短片,2007年5月7日,7.5
821,妄想学生会,2010年7月3日,7.5
822,恶魔阿萨谢尔在召唤你Z,2013年4月6日,7.5
823,崩坏3 薪炎永燃,2021年7月9日,7.7
824,花开伊吕波,2011年4月3日,7.5
825,机动武斗传G高达,1994年4月1日,7.6
826,银河英雄传说 Die Neue These 策谋 第1章,2022年9月30日,7.6
827,青之文学,2009年10月10日,7.5
828,RAINBOW 少年犯之七人,2010年4月6日,7.6
829,無敵級*ビリーバー,2020年7月29日,7.6
830,变形金刚 领袖之证,2010年11月26日,7.6
831,怪 ～ayakashi ～,2006年1月12日,7.6
832,猫怪麦克,1988年4月15日,7.8
833,成龙历险记 第四季,2003年9月13日,7.6
834,失落的宇宙,1998年4月3日,7.6
835,故事中的故事,1979-01-05,7.7
836,南方公园 第5季,2001年6月20日,7.7
837,银河英雄传说 Die Neue These 激突 第1章,2022年3月4日,7.6
838,人形电脑天使心,2002年4月2日,7.5
839,甜甜私房猫,2008年3月31日,7.5
840,进击的巨人 最终季 完结篇 后篇,2023年11月4日,7.5
841,某科学的超电磁炮,2009年10月2日,7.5
842,科拉传奇 第三季：易,2014年6月27日,7.6
843,忍者杀手,2015年4月16日,7.5
844,火影忍者,2002年10月3日,7.5
845,艾特熊和赛娜鼠,2012年12月12日,7.7
846,火影忍者疾风传,2007年2月15日,7.5
847,妄想学生会 OVA,2012年4月25日,7.5
848,美妙天堂 第二期,2015年4月4日,7.7
849,宇宙战舰大和号2199 第三章「无尽的航海」,2012年10月13日,7.6
850,剧场版 精灵宝可梦：水都的守护神 拉帝亚斯与拉帝欧斯,2002-07-13,7.5
851,太空堡垒,1985年3月4日,7.8
852,灰与幻想的格林姆迦尔,2016年1月10日,7.5
853,鲁邦三世  第一期,1971年10月24日,7.6
854,真实之泪,2008年1月5日,7.5
855,南方公园 第9季,2005年3月9日,7.6
856,世界第一初恋2,2011年10月7日,7.5
857,我的青春恋爱物语果然有问题,2013年4月4日,7.5
858,星之梦～星之人～,2016年9月3日,7.5
859,南方公园 第8季,2004年3月17日,7.6
860,魔方大厦,1990年,7.5
861,头脑特工队,2015-06-19,7.5
862,乱马1/2 热斗篇,1989年10月20日,7.6
863,宇宙兄弟#0,2014年8月9日,7.7
864,飞跃巅峰！飞跃巅峰2！合体剧场版,2006年10月1日,7.6
865,机动战士高达 剧场版II 哀・战士,1981年7月11日,7.5
866,查理布朗的圣诞节,1965年12月9日,7.7
867,南方公园剧场版,1999-06-30,7.7
868,请问您今天要来点兔子吗？？,2015年10月10日,7.5
869,机动警察 OVA,1988年4月25日,7.5
870,坂道上的阿波罗,2012年4月12日,7.5
871,精灵宝可梦 太阳&月亮,2016年11月17日,7.5
872,来自风平浪静的明天,2013年10月3日,7.5
873,迷糊餐厅 第三季,2015年7月4日,7.5
874,头文字D Second Stage,1999年10月15日,7.5
875,魔卡少女樱 香港之旅,1999年8月21日,7.5
876,战斗机甲萨芬格尔,1982年2月6日,7.7
877,苍穹之法芙娜,2004年7月4日,7.5
878,狼与香辛料 行商邂逅贤狼,2024年4月1日,7.5
879,银河英雄传说 Die Neue These 星乱 第1章,2019年9月27日,7.5
880,哆啦A梦：大雄的奇幻大冒险,2007年3月10日,7.5
881,机动战士Z高达III 星辰的鼓动是爱,2006年3月4日,7.5
882,凡人修仙传 年番,2021年11月14日,7.5
883,Fate/stay night [Unlimited Blade Works],2014年10月4日,7.5
884,海绵宝宝 第三季,2001年10月5日,7.6
885,魔法使光之美少女！,2016年2月7日,7.5
886,福音战士新剧场版：Q,2012年11月17日,7.5
887,壳中少女 压缩,2010年11月6日,7.5
888,城市猎人 第二季,1988年4月2日,7.6
889,悲惨世界 少女珂赛特,2007年1月7日,7.6
890,乐园追放 -Expelled From Paradise-,2014年11月15日,7.5
891,剧场版 明日之丈2,1981年7月4日,7.7
892,黑塔利亚 第2期,2009年7月27日,7.5
893,雪孩子,1980年,7.5
894,企鹅公路,2018年8月17日,7.5
895,棒球大联盟 第六季,2010年4月3日,7.6
896,火柴人 VS 物理,2023年12月9日,7.8
897,朝花夕誓——于离别之朝束起约定之花,2018年2月24日,7.5
898,剧场版 白箱,2020年2月29日,7.5
899,天才嘉年华,2007年7月7日,7.5
900,水果篮子,2001年7月5日,7.5
901,魔神英雄传,1988年4月15日,7.5
902,科拉传奇 第一季：气和,2012年4月14日,7.5
903,On Your Mark,1995年7月15日,7.5
